Line-number,Type,State,County,Town,FIPS,Server-owner,ArcGIS-url,https,Show-contents,SSL,Open,Comment
183,2,Alabama,,Tuscaloosa,,,https://services1.arcgis.com/DADyRNMb7tdzKmmq/arcgis/rest/services,Y,Y,OK,Y,
184,2,Alaska,,,02,Alaska Department of Environmental Conservation,https://dec.alaska.gov/arcgis/rest/services,Y,Y,OK,Y, 7-30-2023 No tiled data 
185,2,Alaska,,,02,Alaska Department of Fish and Game,https://gis.adfg.alaska.gov/mapping/rest/services,Y,Y,OK,Y, 7-30-2023 Has tiled data. Do a Google search. site:server_address "wmts" 
186,2,Alaska,,,02,Alaska Division of Geological & Geophysical Surveys,https://maps.dggs.alaska.gov/arcgis/rest/services,Y,Y,OK,Y,
187,2,Alaska,,,02,Alaska Department of Natural Resources,https://arcgis.dnr.alaska.gov/arcgis/rest/services,Y,Y,OK,Y, 7-30-2023 No tiled data 
188,2,Alaska,,,02,Alaska Department of Natural Resources,https://dog.dnr.alaska.gov/gis/rest/services,Y,Y,OK,Y, 7-30-2023 No tiled data 
189,2,Alaska,,,02,Alaska Department of Transportation and Public Facilities,https://services.arcgis.com/r4A0V7UzH9fcLVvv/ArcGIS/rest/services,Y,Y,OK,Y,
190,2,Alaska,,,02,Alaska Department of Commerce - Community - and Economic Development,https://maps.commerce.alaska.gov/server/rest/services,Y,Y,OK,Y, 7-30-2023 Has tiled data. Do a Google search. site:server_address "wmts" 
191,2,Alaska,,,02,NOAA - Alaska,https://alaskafisheries.noaa.gov/arcgis/rest/services,Y,Y,OK,Y, 7-30-2023 No tiled data 
192,2,Alaska,,,02,Tanana Chiefs Conference,https://gis.tananachiefs.org/arcgisserver/rest/services,Y,Y,OK,Y,
193,2,Alaska,,,02,Other data,https://elevation.alaska.gov/arcgis/rest/services,Y,Y,OK,Y, 8-2-2023 No tiled data 
194,2,Alaska,,,02,Other data,https://services1.arcgis.com/7HDiw78fcUiM2BWn/arcgis/rest/services,Y,Y,OK,Y,
195,2,Alaska,Anchorage,,02020,,https://services2.arcgis.com/Ce3DhLRthdwbHlfF/ArcGIS/rest/services,Y,Y,OK,Y,
196,2,Alaska,Fairbanks North Star Borough,,02090,,https://gisportal.fnsb.gov/image/rest/services,Y,Y,OK,Y, 
197,2,Alaska,https://gisportal.fnsb.gov/referenced/rest/services/,,,,https://gisportal.fnsb.gov/referenced/rest/services/_,Y,Y,OK,Y,
198,2,Alaska,Kenai Peninsula Borough,,02122,,https://maps.kpb.us/gis/rest/services,Y,Y,OK,Y,
199,2,Alaska,Kodiak Island Borough,,02150,,https://services1.arcgis.com/R5BNizttyFKxRSMm/arcgis/rest/services,Y,Y,OK,Y,
200,2,Alaska,Matanuska-Susitna Borough,,02170,,https://maps.matsugov.us/map/rest/services,Y,N,OK,Y,
201,2,Alaska,Matanuska-Susitna Borough,,02170,,https://maps.matsugov.us/imagery/rest/services,Y,N,OK,Y,
202,2,Alaska,,Anchorage,,,https://www.ancgis.com/arcgis/rest/services,Y,N,OK,Y,
203,2,Alaska,,Juneau,,,https://epv.ci.juneau.ak.us/arcgis/rest/services,Y,Y,OK,Y,
204,2,Alaska,,Ketchikan,,,https://services2.arcgis.com/65jtiGuzdaRB5FxF/ArcGIS/rest/services,Y,Y,OK,Y, 
205,2,Alaska,,Ketchikan,,,https://tiles.arcgis.com/tiles/65jtiGuzdaRB5FxF/arcgis/rest/services,Y,Y,OK,Y,
206,2,Arizona,,,04,Arizona - AZGEO - Open Data,https://azgeo.az.gov/arcgis/rest/services,Y,Y,OK,Y, 7-30-2023 Tiled data. Several. Go to top of this PDF file and search for ‘wmts'. 
207,2,Arizona,,,04,Arizona - AZGEO - Open Data,https://services6.arcgis.com/clPWQMwZfdWn4MQZ/arcgis/rest/services,Y,Y,OK,Y,
208,2,Arizona,,,04,Arizona Department of Environmental Quality,https://mygis.azdeq.gov/map/rest/services,Y,Y,OK,Y, Parcel lines by country: webapps/parcels/MapServer 
209,2,Arizona,,,04,Arizona Game and Fish Department,https://maps.azgfd.com/server/rest/services,Y,N,OK,Y,
210,2,Arizona,,,04,Arizona Game and Fish Department,https://maps.azgfd.stagingaz.gov/server/rest/services,Y,Y,OK,Y,
211,2,Arizona,,,04,Arizona Department of Transportation,https://gis.azdot.gov/gis/rest/services,Y,N,OK,Y, 7-30-2023 No tiled data 
212,2,Arizona,,,04,Arizona Department of Water Resources,https://services.arcgis.com/C34zQ7veRS0V1t04/arcgis/rest/services,Y,Y,OK,Y,
213,2,Arizona,,,04,Arizona Land Department,http://gis.azland.gov/arcgis/rest/services,N,Y,,Y, 7-30-2023 No tiled data 
214,2,Arizona,,,04,Various layers,https://services6.arcgis.com/l7uujk4hHifqabRB/ArcGIS/rest/services,Y,Y,OK,Y,
215,2,Arizona,,,,Maricopa Association of Governments,https://geo.azmag.gov/arcgis/rest/services,Y,Y,OK,Y, 7-30-2023 Has tiled data. Do a Google search. site:server_address "wmts" 
216,2,Arizona,Cochise,,04003,,https://services6.arcgis.com/Yxem0VOcqSy8T6TE/arcgis/rest/services,Y,Y,OK,Y,
217,2,Arizona,Coconino,,04005,,https://webmaps.coconino.az.gov/arcgis/rest/services,Y,Y,OK,Y,
218,2,Arizona,Gila,,04007,,https://gis.gilacountyaz.gov/arcgis/rest/services,Y,Y,OK,Y,
219,2,Arizona,Greenlee,,04011,,https://gis.newedgeservices.com/arcgis/rest/services/Greenlee,Y,Y,OK,Y,
220,2,Arizona,La Paz,,04012,,https://gis.lapazcountyaz.org/server/rest/services,Y,Y,X,Y,
221,2,Arizona,Maricopa,,04013,,https://gis.mcassessor.maricopa.gov/arcgis/rest/services,Y,Y,OK,Y, 
222,2,Arizona,Maricopa,,04013,,https://gispreview.maricopa.gov/arcgis/rest/services,Y,N,OK,Y,
223,2,Arizona,Maricopa,,04013,,https://gis.maricopa.gov/arcgis/rest/services,Y,N,OK,Y,
224,2,Arizona,Maricopa,,04013,,https://gis.maricopa.gov/dot/rest/services,Y,N,OK,Y,
225,2,Arizona,Mohave,,04015,,https://mcgis.mohave.gov/arcgis/rest/services,Y,Y,OK,Y,
226,2,Arizona,Navajo,,04017,,https://services.arcgis.com/cghC2lEIpJ2TRrs5/ArcGIS/rest/services,Y,Y,OK,Y,
227,2,Arizona,Pima,,04019,,https://gisdata.pima.gov/arcgis1/rest/services,Y,Y,OK,Y, 
228,2,Arizona,Pima,,04019,,https://maps2.tucsonaz.gov/arcgis/rest/services/Parkwise,Y,Y,OK,Y,
229,2,Arizona,Pinal,,04021,,https://gismaps.pinalcountyaz.gov/webapps/rest/services,Y,Y,OK,Y,
230,2,Arizona,Santa Cruz,,04023,,https://mapservices.santacruzcountyaz.gov/wagis01/rest/services,Y,Y,OK,Y, 
231,2,Arizona,Santa Cruz,,04023,,https://services1.arcgis.com/ZrefO5k0ipEAOFhn/ArcGIS/rest/services,Y,Y,OK,Y,
232,2,Arizona,Yavapai,,04025,,https://gis.yavapaiaz.gov/arcgis/rest/services,Y,Y,OK,Y, 
233,2,Arizona,Yavapai,,04025,,https://services1.arcgis.com/BajuNXbtZNiBKFkx/arcgis/rest/services,Y,Y,OK,Y,
234,2,Arizona,Yuma,,04027,,https://arcgis.yumacountyaz.gov/webgis/rest/services,Y,Y,OK,Y,
235,2,Arizona,,Mesa,,,https://services2.arcgis.com/1gVyYKfYgW5Nxb1V/arcgis/rest/services,Y,Y,OK,Y,
236,2,Arizona,,Phoenix,,,https://maps.phoenix.gov/pub/rest/services,Y,Y,OK,Y,
237,2,Arizona,,Scottsdale,,,https://maps.scottsdaleaz.gov/arcgis/rest/services,Y,N,OK,Y,
238,2,Arizona,,Tempe,,,https://gis.tempe.gov/arcgis/rest/services,Y,Y,OK,Y,
239,2,Arizona,,Tucson,,,https://maps2.tucsonaz.gov/arcgis/rest/services,Y,Y,OK,Y,
240,2,Arkansas,,,05,Arkansas GIS Office,https://gis.arkansas.gov/arcgis/rest/services,Y,Y,OK,Y, Parcel lines: FEATURESERVICES/Planning_Cadastre/FeatureServer/6 
241,2,Arkansas,,,05,Arkansas GIS Office,https://geostor.arkansas.gov/ArcGIS/rest/services,Y,Y,OK,Y, 7-30-2023 No tiled data 
242,2,Arkansas,,,05,Arkansas GIS Office,http://www.geostor.arkansas.gov/ArcGIS/rest/services,Y,Y,X,Y,https has 7-30-2023 No tiled data 
243,2,Arkansas,,,05,Arkansas GIS Office,http://www.geostor.arkansas.gov/arcgis/rest/services,Y,Y,X,Y,https has 7-30-2023 No tiled data 
244,2,Arkansas,,,05,Arkansas Game and Fish Commission,https://gisec2.agfc.com/arcgis/rest/services,Y,Y,OK,Y, 7-30-2023 No tiled data 
245,2,Arkansas,,,05,Arkansas Department of Environmental Quality,https://gis.adeq.state.ar.us/arcgis/rest/services,Y,Y,OK,Y, 7-30-2023 No tiled data 
246,2,Arkansas,,,05,Arkansas Economic Development Institute,https://services2.arcgis.com/wu7u046EJ59dJv3h/arcgis/rest/services,Y,Y,OK,Y,
247,2,Arkansas,,,05,This layer might be statewide parcels,https://www.efsedge.com/arcgis/rest/services/Apprentice/Statewide/MapServer,Y,Y,OK,Y,
248,2,Arkansas,,,,Northwest Arkansas Regional Planning Commission,https://gis.nwarpc.org/arcgis/rest/services,Y,Y,OK,Y,
249,2,Arkansas,Ashley,,05003,,https://www.efsedge.com/arcgis/rest/services/Ashley_County,Y,Y,OK,Y,
250,2,Arkansas,Benton,,05007,,https://gis.bentoncountyar.gov/arcgis/rest/services,Y,N,OK,Y,
251,2,Arkansas,Benton,,05007,,https://gis.bentoncountyar.gov/arcgis/rest/services,Y,N,OK,Y,
252,2,Arkansas,Bradley,,05011,,https://www.efsedge.com/arcgis/rest/services/Bradley_County,Y,Y,OK,Y,
253,2,Arkansas,Calhoun,,05013,,https://www.efsedge.com/arcgis/rest/services/Calhoun_County,Y,Y,OK,Y,
254,2,Arkansas,Chicot,,05017,,https://www.efsedge.com/arcgis/rest/services/Chicot_County,Y,Y,OK,Y,
255,2,Arkansas,Columbia,,05027,,https://www.efsedge.com/arcgis/rest/services/Columbia_County,Y,Y,OK,Y,
256,2,Arkansas,Conway,,05029,,https://gis.conwayarkansas.gov/arcgis/rest/services,Y,Y,OK,Y,
257,2,Arkansas,Craighead,,05031,,https://www.efsedge.com/arcgis/rest/services/Craighead,Y,Y,OK,Y,
258,2,Arkansas,Crittenden,,05035,,https://www.efsedge.com/arcgis/rest/services/Crittenden_County,Y,Y,OK,Y,
259,2,Arkansas,Dallas,,05039,,https://www.efsedge.com/arcgis/rest/services/Dallas_County,Y,Y,OK,Y,
260,2,Arkansas,Desha,,05041,,https://www.efsedge.com/arcgis/rest/services/Desha_County,Y,Y,OK,Y,
261,2,Arkansas,Drew,,05043,,https://www.efsedge.com/arcgis/rest/services/Drew_County,Y,Y,OK,Y,
262,2,Arkansas,Faulkner,,05045,,https://www.efsedge.com/arcgis/rest/services/Faulkner_County,Y,Y,OK,Y,
263,2,Arkansas,Grant,,05053,,https://www.efsedge.com/arcgis/rest/services/Grant,Y,Y,OK,Y,
264,2,Arkansas,Howard,,05061,,https://www.efsedge.com/arcgis/rest/services/Howard_County,Y,Y,OK,Y,
265,2,Arkansas,Johnson,,05071,,https://www.efsedge.com/arcgis/rest/services/Johnson_County,Y,Y,OK,Y,
266,2,Arkansas,Lee,,05077,,https://www.efsedge.com/arcgis/rest/services/Lee_County,Y,Y,OK,Y,
267,2,Arkansas,Logan,,05083,,https://www.efsedge.com/arcgis/rest/services/Logan_County,Y,Y,OK,Y,
268,2,Arkansas,Ouachita,,05103,,https://www.efsedge.com/arcgis/rest/services/Ouachita_County,Y,Y,OK,Y,
269,2,Arkansas,Pike,,05109,,https://www.efsedge.com/arcgis/rest/services/Pike_County,Y,Y,OK,Y,
270,2,Arkansas,Poinsett,,05111,,https://www.efsedge.com/arcgis/rest/services/Poinsett_County,Y,Y,OK,Y,
271,2,Arkansas,Pope,,05115,,https://www.efsedge.com/arcgis/rest/services/Pope_County,Y,Y,OK,Y,
272,2,Arkansas,Pulaski,,05119,,https://www.pagis.org/arcgis/rest/services,Y,Y,OK,Y,
273,2,Arkansas,Saline,,05125,,https://www.efsedge.com/arcgis/rest/services/Saline_County,Y,Y,OK,Y,
274,2,Arkansas,St. Francis,,05123,,https://www.efsedge.com/arcgis/rest/services/StFrancis_County,Y,Y,OK,Y,
275,2,Arkansas,Stone,,05137,,https://www.efsedge.com/arcgis/rest/services/Stone_County,Y,Y,OK,Y,
276,2,Arkansas,Union,,05139,,https://www.efsedge.com/arcgis/rest/services/Union_County,Y,Y,OK,Y,
277,2,Arkansas,Washington,,05143,,https://gis.nwarpc.org/arcgis/rest/services/Imagery/Imagery_2021_WashingtonCounty/MapServer,Y,Y,OK,N,
278,2,Arkansas,Washington,,05143,,https://gis.nwarpc.org/arcgis/rest/services/Base_Maps/NWARPC_Basemap/MapServer/8,Y,Y,OK,N,
279,2,Arkansas,Yell,,05149,,https://www.efsedge.com/arcgis/rest/services/Yell_County,Y,Y,OK,Y,
280,2,Arkansas,,Benton,,,https://www.efsedge.com/arcgis/rest/services/City_of_Benton,Y,Y,OK,Y,
281,2,Arkansas,,Bentonville,,,https://gis.bentonvillear.com/arcgis/rest/services,Y,Y,OK,Y,
282,2,Arkansas,,Bryant,,,https://www.efsedge.com/arcgis/rest/services/BryantCity,Y,Y,OK,Y,
283,2,Arkansas,,Fayetteville,,,https://maps.fayetteville-ar.gov/server/rest/services,Y,Y,OK,Y,
284,2,Arkansas,,Fort Smith,,,https://gisapps.fortsmithar.gov/arcgis/rest/services,Y,N,OK,Y,
285,2,Arkansas,,Haskell,,,https://www.efsedge.com/arcgis/rest/services/City_of_Haskell,Y,Y,OK,Y,
286,2,Arkansas,,Hot Springs,,,https://maps.cityhs.net/arcgiswebadaptor/rest/services,Y,Y,OK,Y,
287,2,Arkansas,,Hot Springs Village,,,https://www.efsedge.com/arcgis/rest/services/HSV,Y,Y,OK,Y,
288,2,Arkansas,,Lawrence,,,https://gis2.lawrenceks.org/arcgis/rest/services,Y,Y,OK,Y,
289,2,Arkansas,,Little Rock,,,https://maps.littlerock.gov/server/rest/services,Y,Y,OK,Y,
290,2,Arkansas,,Lonoke,,,https://www.efsedge.com/arcgis/rest/services/Lonoke,Y,Y,OK,Y,
291,2,Arkansas,,Rogers,,,https://gis.rogersar.gov/gis/rest/services,Y,Y,OK,Y,
292,2,Arkansas,,Springdale,,,https://gis2.springdalear.gov/arcgis/rest/services,Y,Y,X,Y,
293,2,California,,,06,California Department of Technology,https://services3.arcgis.com/uknczv4rpevve42E/ArcGIS/rest/services,Y,Y,OK,Y, Evacuations: .../CA_EVACUATIONS_PROD/FeatureServer/0 
294,2,California,,,06,California Department of Forestry and Fire Protection (Cal Fire),https://egis.fire.ca.gov/arcgis/rest/services,Y,Y,OK,Y, 7-30-2023 No tiled data 
295,2,California,,,06,California Natural Resources Agency,https://gis.cnra.ca.gov/arcgis/rest/services,Y,Y,OK,Y, 7-31-2023 No tiled data 
296,2,California,,,06,California Natural Resources Agency,https://devegis.fire.ca.gov/arcgis/rest/services,Y,Y,OK,Y, 7-31-2023 No tiled data 
297,2,California,,,06,California Department of Water Resources,https://gis.water.ca.gov/arcgis/rest/services,Y,Y,OK,Y, dams: Structure/i17_California_Jurisdictional_Dams 
298,2,California,,,06,California Water Resources Control Board,https://gispublic.waterboards.ca.gov/arcgis/rest/services,Y,Y,OK,Y, 7-31-2023 Has tiled data. Do a Google search. site:server_address "wmts" 
299,2,California,,,06,California Water Resources Control Board,https://tiles.arcgis.com/tiles/EDxZDh4HqQ1a9KvA/arcgis/rest/services,Y,Y,OK,Y,
300,2,California,,,06,California Flood Emergency Response Information Exchange (FERIX),https://ferix.water.ca.gov/arcgis/rest/services,Y,Y,OK,Y, sensors: ferix/CDEC_Sensors_Active_2021/MapServer 
301,2,California,,,06,California Statewide Groundwater Elevation Monitoring (CASGEM),https://casgemgis.water.ca.gov/arcgis/rest/services,Y,Y,OK,Y, 7-31-2023 No tiled data 
302,2,California,,,06,California Department of Fish and Wildlife,https://map.dfg.ca.gov/arcgis/rest/services,Y,Y,OK,Y, 7-31-2023 Has tiled data. Do a Google search. site:server_address "wmts" 
303,2,California,,,06,California Department of Transportation,https://gisdata.dot.ca.gov/arcgis/rest/services,Y,Y,OK,Y, 7-31-2023 No tiled data 
304,2,California,,,06,California Department of Transportation,https://odpsvcs.dot.ca.gov/arcgis/rest/services,Y,Y,OK,Y, 7-31-2023 No tiled data 
305,2,California,,,06,California Energy Commission,https://services3.arcgis.com/bWPjFyq029ChCGur/ArcGIS/rest/services,Y,Y,OK,Y,
306,2,California,,,06,California Coastal Commission,https://services9.arcgis.com/wwVnNW92ZHUIr0V0/arcgis/rest/services,Y,Y,OK,Y,
307,2,California,,,06,UC Davis Center for Regional Change,https://interact.regionalchange.ucdavis.edu/arcgis/rest/services,Y,Y,OK,Y, 7-31-2023 No tiled data 
308,2,California,,,06,Fresno State University,http://spatial.lib.csufresno.edu:6080/arcgis/rest/services,Y,Y,OK,Y,
309,2,California,,,06,California various layers,https://services.gis.ca.gov/arcgis/rest/services,Y,Y,OK,Y, Transportation/Bottleneck 
310,2,California,,,06,California various layers,https://services1.arcgis.com/jUJYIo9tSA7EHvfZ/ArcGIS/rest/services,Y,Y,OK,Y, 
311,2,California,,,06,California various layers,https://services1.arcgis.com/PCHfdHz4GlDNAhBb/arcgis/rest/services,Y,Y,OK,Y, 
312,2,California,,,06,California various layers,https://services1.arcgis.com/sTaVXkn06Nqew9yU/arcgis/rest/services,Y,Y,OK,Y, 
313,2,California,,,06,California various layers,https://services3.arcgis.com/i2dkYWmb4wHvYPda/ArcGIS/rest/services,Y,Y,OK,Y, 
314,2,California,,,06,California various layers,https://services6.arcgis.com/bxsVBCAOuftUsVxD/arcgis/rest/services,Y,Y,OK,Y, 
315,2,California,,,06,California various layers,https://services7.arcgis.com/1hXKyJAQgsvzDCOs/arcgis/rest/services,Y,Y,OK,Y, 
316,2,California,,,06,California various layers,https://services8.arcgis.com/s7n9cRiugyMCsR0U/ArcGIS/rest/services,Y,Y,OK,Y,
317,2,California,,,06,,https://services.arcgis.com/BLN4oKB0N1YSgvY8/ArcGIS/rest/services,Y,Y,OK,Y, Lots of good layers. Wildland fire layers. 
318,2,California,,,06,Lots of good layers. Wildland fire layers.,https://maps.calagpermits.org/arcgis/rest/services,Y,Y,OK,Y, Parcel lines by county for most counties. 
319,2,California,,,,Southern California Association of Governments,https://maps.scag.ca.gov/scaggis/rest/services,Y,Y,OK,Y, 7-31-2023 Has tiled data. Do a Google search. site:server_address "wmts" 
320,2,California,,,,South Coast Air Quality Management District,https://services2.arcgis.com/I4NVzmfP3kyPvlVg/arcgis/rest/services,Y,Y,OK,Y,
321,2,California,,,,Metropolitan Transportation Commission (Bay area),https://services3.arcgis.com/i2dkYWmb4wHvYPda/arcgis/rest/services,Y,Y,OK,Y,
322,2,California,,,,East Bay Regional Park District,https://services2.arcgis.com/jeEP9c9zZoQQwtck/arcgis/rest/services,Y,Y,OK,Y, 7-31-2023 No tiled data 
323,2,California,,,,San Diego Association of Governments,https://gissd.sandag.org/rdw/rest/services,Y,Y,OK,Y, 7-31-2023 Has tiled data. Do a Google search. site:server_address "wmts" 
324,2,California,,,,California Water Districts,https://gis.valleywater.org/arcgis/rest/services,Y,N,OK,Y,
325,2,California,Alameda,,06001,,https://gis.acgov.org/arcgis/rest/services,Y,Y,X,Y,
326,2,California,Alpine,,06003,,https://services1.arcgis.com/9z9tEfqo0TExR9C8/arcgis/rest/services,Y,Y,OK,Y,
327,2,California,Amador,,06005,,https://services9.arcgis.com/Z65sx307Hunxj6eq/ArcGIS/rest/services,Y,Y,OK,Y,
328,2,California,Butte,,06007,,http://gis.buttecounty.net/arcgis/rest/services,N,Y,,Y,
329,2,California,Calaveras,,06009,,https://gisportal.co.calaveras.ca.us/server/rest/services,Y,Y,OK,Y,
330,2,California,Colusa,,06011,,https://services5.arcgis.com/RHVBVx0fVmUtvfJV/arcgis/rest/services,Y,Y,OK,Y,
331,2,California,Contra Costa,,06013,,https://ccmap.cccounty.us/arcgis/rest/services/INTERNET/BASE_DATA_WEB/MapServer,Y,Y,OK,Y,
332,2,California,Del Norte,,06015,,https://services3.arcgis.com/IkUDY1vRIUWiVvcz/arcgis/rest/services,Y,Y,OK,Y,
333,2,California,El Dorado,,06017,,https://see-eldorado.edcgov.us/arcgis/rest/services,Y,Y,OK,Y, 
334,2,California,https://services.arcgis.com/UHg8l1wC48WQyDSO/arcgis/rest/service,,,,https://services.arcgis.com/UHg8l1wC48WQyDSO/arcgis/rest/services,Y,Y,OK,Y,
335,2,California,Fresno,,06019,,https://gisprod10.co.fresno.ca.us/server/rest/services,Y,N,OK,Y,
336,2,California,Glenn,,06021,,https://services3.arcgis.com/GUHJKBhKMcD5JjTe/arcgis/rest/services,Y,Y,OK,Y,
337,2,California,Humboldt,,06023,,https://webgis.co.humboldt.ca.us/arcgis/rest/services,Y,N,OK,Y,
338,2,California,Imperial,,06025,,https://services1.arcgis.com/fwUrSNrE506Uxp7v/arcgis/rest/services,Y,Y,OK,Y,
339,2,California,Inyo,,06027,,https://gis.inyo.gov/server/rest/services,Y,Y,OK,Y,
340,2,California,Kern,,06029,,https://maps.co.kern.ca.us/arcgis/rest/services,Y,Y,OK,Y, 
341,2,California,Kern,,06029,,https://phweb.co.kern.ca.us/arcgis/rest/services,Y,Y,OK,Y,
342,2,California,Kings,,06031,,https://services3.arcgis.com/24gLq1DBBzDfd0cZ/arcgis/rest/services,Y,Y,OK,Y,
343,2,California,Lake,,06033,,https://gispublic.co.lake.ca.us/server/rest/services,Y,Y,OK,Y,
344,2,California,Los Angeles,,06037,,https://arcgis.gis.lacounty.gov/arcgis/rest/services,Y,Y,OK,Y, 
345,2,California,Los Angeles,,06037,,https://public.gis.lacounty.gov/public/rest/services,Y,Y,OK,Y, 
346,2,California,Los Angeles,,06037,,https://assessor.gis.lacounty.gov/assessor/rest/services,Y,Y,OK,Y, 
347,2,California,Los Angeles,,06037,,https://dpw.gis.lacounty.gov/dpw/rest/services,Y,Y,OK,Y, 
348,2,California,Los Angeles,,06037,,https://rpgis.isd.lacounty.gov/arcgis/rest/services,Y,Y,OK,Y, 
349,2,California,Los Angeles,,06037,,https://services1.arcgis.com/tp9wqSVX1AitKgjd/arcgis/rest/services,Y,Y,OK,Y, 
350,2,California,Los Angeles,,06037,,https://services.arcgis.com/RmCCgQtiZLDCtblq/arcgis/rest/services,Y,Y,OK,Y, 
351,2,California,Los Angeles,,06037,,https://services5.arcgis.com/7nsPwEMP38bSkCjy/ArcGIS/rest/services,Y,Y,OK,Y, 
352,2,California,Los Angeles,,06037,,https://cache.gis.lacounty.gov/cache/rest/services,Y,Y,OK,Y, includes parcels 
353,2,California,Madera,,06039,,https://gis.maderacounty.com/server/rest/services,Y,N,OK,Y,
354,2,California,Marin,,06041,,https://gis.marinpublic.com/arcgis/rest/services,Y,Y,OK,Y, 
355,2,California,Marin,,06041,,https://gis.marinpublic.com/ArcGIS/rest/services,Y,Y,OK,Y,
356,2,California,Mariposa,,06043,,https://services2.arcgis.com/wEula7SYiezXcdRv/ArcGIS/rest/services,Y,Y,OK,Y,
357,2,California,Mendocino,,06045,,https://gis.mendocinocounty.org/server/rest/services,Y,Y,OK,Y,
358,2,California,Merced,,06047,,https://map.co.merced.ca.us/arcgis/rest/services,Y,Y,OK,Y, 
359,2,California,Merced,,06047,,https://services6.arcgis.com/LYh3hRvKq5ASgAVM/arcgis/rest/services,Y,Y,OK,Y,
360,2,California,Mono,,06051,,https://gis.mono.ca.gov/webgis/rest/services,Y,Y,OK,Y,
361,2,California,Monterey,,06053,,https://maps.co.monterey.ca.us/server/rest/services,Y,Y,OK,Y,
362,2,California,Napa,,06055,,https://gis.napa.ca.gov/arcgis/rest/services,Y,Y,OK,Y,
